Training: 2023-02-21 10:38:06,776-rank_id: 0
Training: 2023-02-22 16:19:05,548-Speed 1572.55 samples/sec   Loss 0.9694   LearningRate 0.000044   Epoch: 28   Global Step: 40150   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:19:31,609-Speed 1571.75 samples/sec   Loss 0.8913   LearningRate 0.000044   Epoch: 28   Global Step: 40160   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2023-02-22 16:19:57,621-Speed 1574.71 samples/sec   Loss 1.0034   LearningRate 0.000044   Epoch: 28   Global Step: 40170   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2023-02-22 16:20:23,680-Speed 1571.84 samples/sec   Loss 0.9521   LearningRate 0.000044   Epoch: 28   Global Step: 40180   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:20:49,858-Speed 1564.73 samples/sec   Loss 0.9598   LearningRate 0.000044   Epoch: 28   Global Step: 40190   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:21:16,095-Speed 1561.18 samples/sec   Loss 0.9153   LearningRate 0.000044   Epoch: 28   Global Step: 40200   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:21:42,246-Speed 1566.33 samples/sec   Loss 0.9846   LearningRate 0.000044   Epoch: 28   Global Step: 40210   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:22:08,534-Speed 1558.18 samples/sec   Loss 1.0230   LearningRate 0.000044   Epoch: 28   Global Step: 40220   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:22:34,466-Speed 1579.57 samples/sec   Loss 0.9939   LearningRate 0.000044   Epoch: 28   Global Step: 40230   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:23:00,806-Speed 1555.11 samples/sec   Loss 0.9669   LearningRate 0.000044   Epoch: 28   Global Step: 40240   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:23:26,802-Speed 1575.65 samples/sec   Loss 0.9094   LearningRate 0.000044   Epoch: 28   Global Step: 40250   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:23:52,759-Speed 1578.06 samples/sec   Loss 0.9403   LearningRate 0.000043   Epoch: 28   Global Step: 40260   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:24:19,043-Speed 1558.39 samples/sec   Loss 0.9329   LearningRate 0.000043   Epoch: 28   Global Step: 40270   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:24:45,233-Speed 1564.04 samples/sec   Loss 0.9389   LearningRate 0.000043   Epoch: 28   Global Step: 40280   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:25:11,308-Speed 1570.90 samples/sec   Loss 0.9725   LearningRate 0.000043   Epoch: 28   Global Step: 40290   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:25:37,662-Speed 1554.28 samples/sec   Loss 0.9077   LearningRate 0.000043   Epoch: 28   Global Step: 40300   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:26:03,666-Speed 1575.20 samples/sec   Loss 0.9636   LearningRate 0.000043   Epoch: 28   Global Step: 40310   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:26:29,499-Speed 1585.60 samples/sec   Loss 0.9545   LearningRate 0.000043   Epoch: 28   Global Step: 40320   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:26:55,426-Speed 1579.83 samples/sec   Loss 0.9650   LearningRate 0.000043   Epoch: 28   Global Step: 40330   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:27:21,527-Speed 1569.33 samples/sec   Loss 1.0109   LearningRate 0.000043   Epoch: 28   Global Step: 40340   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:27:47,433-Speed 1581.14 samples/sec   Loss 1.0437   LearningRate 0.000043   Epoch: 28   Global Step: 40350   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:28:13,652-Speed 1562.28 samples/sec   Loss 0.9648   LearningRate 0.000043   Epoch: 28   Global Step: 40360   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:28:39,709-Speed 1571.99 samples/sec   Loss 0.9838   LearningRate 0.000042   Epoch: 28   Global Step: 40370   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:29:05,713-Speed 1575.19 samples/sec   Loss 1.0254   LearningRate 0.000042   Epoch: 28   Global Step: 40380   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2023-02-22 16:29:31,707-Speed 1575.79 samples/sec   Loss 0.9901   LearningRate 0.000042   Epoch: 28   Global Step: 40390   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:29:57,946-Speed 1561.11 samples/sec   Loss 0.9697   LearningRate 0.000042   Epoch: 28   Global Step: 40400   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:30:23,921-Speed 1576.92 samples/sec   Loss 0.9634   LearningRate 0.000042   Epoch: 28   Global Step: 40410   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:30:50,020-Speed 1569.43 samples/sec   Loss 0.9940   LearningRate 0.000042   Epoch: 28   Global Step: 40420   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:31:16,519-Speed 1545.77 samples/sec   Loss 0.9521   LearningRate 0.000042   Epoch: 28   Global Step: 40430   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:31:42,726-Speed 1563.00 samples/sec   Loss 0.9790   LearningRate 0.000042   Epoch: 28   Global Step: 40440   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:32:08,741-Speed 1574.53 samples/sec   Loss 1.0058   LearningRate 0.000042   Epoch: 28   Global Step: 40450   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:32:34,934-Speed 1563.81 samples/sec   Loss 0.9883   LearningRate 0.000042   Epoch: 28   Global Step: 40460   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:33:00,936-Speed 1575.31 samples/sec   Loss 0.9867   LearningRate 0.000042   Epoch: 28   Global Step: 40470   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:33:27,129-Speed 1563.80 samples/sec   Loss 0.9590   LearningRate 0.000041   Epoch: 28   Global Step: 40480   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:33:53,326-Speed 1563.58 samples/sec   Loss 0.9449   LearningRate 0.000041   Epoch: 28   Global Step: 40490   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:34:19,732-Speed 1551.19 samples/sec   Loss 1.0123   LearningRate 0.000041   Epoch: 28   Global Step: 40500   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:34:45,664-Speed 1579.55 samples/sec   Loss 0.9655   LearningRate 0.000041   Epoch: 28   Global Step: 40510   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:35:11,736-Speed 1571.08 samples/sec   Loss 0.9916   LearningRate 0.000041   Epoch: 28   Global Step: 40520   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:35:37,619-Speed 1582.56 samples/sec   Loss 0.9420   LearningRate 0.000041   Epoch: 28   Global Step: 40530   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:36:03,732-Speed 1568.60 samples/sec   Loss 0.9896   LearningRate 0.000041   Epoch: 28   Global Step: 40540   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:36:30,217-Speed 1546.57 samples/sec   Loss 0.9988   LearningRate 0.000041   Epoch: 28   Global Step: 40550   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:36:56,174-Speed 1578.04 samples/sec   Loss 0.9479   LearningRate 0.000041   Epoch: 28   Global Step: 40560   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:37:22,006-Speed 1585.72 samples/sec   Loss 0.9733   LearningRate 0.000041   Epoch: 28   Global Step: 40570   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:37:48,064-Speed 1571.92 samples/sec   Loss 0.9252   LearningRate 0.000041   Epoch: 28   Global Step: 40580   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:38:14,068-Speed 1575.16 samples/sec   Loss 1.0194   LearningRate 0.000040   Epoch: 28   Global Step: 40590   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2023-02-22 16:38:40,137-Speed 1571.28 samples/sec   Loss 0.9493   LearningRate 0.000040   Epoch: 28   Global Step: 40600   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2023-02-22 16:39:05,980-Speed 1585.00 samples/sec   Loss 0.9743   LearningRate 0.000040   Epoch: 28   Global Step: 40610   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2023-02-22 16:39:32,588-Speed 1539.38 samples/sec   Loss 0.9931   LearningRate 0.000040   Epoch: 28   Global Step: 40620   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:39:58,866-Speed 1558.79 samples/sec   Loss 0.9930   LearningRate 0.000040   Epoch: 28   Global Step: 40630   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:40:25,420-Speed 1542.58 samples/sec   Loss 0.9803   LearningRate 0.000040   Epoch: 28   Global Step: 40640   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:40:52,050-Speed 1538.15 samples/sec   Loss 1.0008   LearningRate 0.000040   Epoch: 28   Global Step: 40650   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:41:17,943-Speed 1581.90 samples/sec   Loss 1.0003   LearningRate 0.000040   Epoch: 28   Global Step: 40660   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:41:43,974-Speed 1573.58 samples/sec   Loss 0.9530   LearningRate 0.000040   Epoch: 28   Global Step: 40670   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:42:10,569-Speed 1540.19 samples/sec   Loss 0.9849   LearningRate 0.000040   Epoch: 28   Global Step: 40680   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:42:37,122-Speed 1542.56 samples/sec   Loss 0.9921   LearningRate 0.000040   Epoch: 28   Global Step: 40690   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:43:03,749-Speed 1538.38 samples/sec   Loss 1.0110   LearningRate 0.000039   Epoch: 28   Global Step: 40700   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:43:29,791-Speed 1572.84 samples/sec   Loss 0.9498   LearningRate 0.000039   Epoch: 28   Global Step: 40710   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:43:55,660-Speed 1583.44 samples/sec   Loss 0.9751   LearningRate 0.000039   Epoch: 28   Global Step: 40720   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:44:21,554-Speed 1581.84 samples/sec   Loss 1.0388   LearningRate 0.000039   Epoch: 28   Global Step: 40730   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:44:47,486-Speed 1579.56 samples/sec   Loss 0.9594   LearningRate 0.000039   Epoch: 28   Global Step: 40740   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:45:13,523-Speed 1573.22 samples/sec   Loss 0.9368   LearningRate 0.000039   Epoch: 28   Global Step: 40750   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:45:39,648-Speed 1567.87 samples/sec   Loss 0.9730   LearningRate 0.000039   Epoch: 28   Global Step: 40760   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:46:05,544-Speed 1581.74 samples/sec   Loss 1.0293   LearningRate 0.000039   Epoch: 28   Global Step: 40770   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:46:31,527-Speed 1576.48 samples/sec   Loss 0.9890   LearningRate 0.000039   Epoch: 28   Global Step: 40780   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:46:57,491-Speed 1577.63 samples/sec   Loss 1.0083   LearningRate 0.000039   Epoch: 28   Global Step: 40790   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:47:23,750-Speed 1559.86 samples/sec   Loss 0.9518   LearningRate 0.000039   Epoch: 28   Global Step: 40800   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:47:49,781-Speed 1573.54 samples/sec   Loss 1.0461   LearningRate 0.000039   Epoch: 28   Global Step: 40810   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:48:15,659-Speed 1582.88 samples/sec   Loss 0.9743   LearningRate 0.000038   Epoch: 28   Global Step: 40820   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:48:41,595-Speed 1579.28 samples/sec   Loss 0.9744   LearningRate 0.000038   Epoch: 28   Global Step: 40830   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:49:07,542-Speed 1578.65 samples/sec   Loss 1.0456   LearningRate 0.000038   Epoch: 28   Global Step: 40840   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:49:33,440-Speed 1581.66 samples/sec   Loss 0.9732   LearningRate 0.000038   Epoch: 28   Global Step: 40850   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:49:59,290-Speed 1584.56 samples/sec   Loss 0.9983   LearningRate 0.000038   Epoch: 28   Global Step: 40860   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:50:25,121-Speed 1585.70 samples/sec   Loss 1.0034   LearningRate 0.000038   Epoch: 28   Global Step: 40870   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:50:51,360-Speed 1561.09 samples/sec   Loss 1.0044   LearningRate 0.000038   Epoch: 28   Global Step: 40880   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:51:17,949-Speed 1540.54 samples/sec   Loss 1.0002   LearningRate 0.000038   Epoch: 28   Global Step: 40890   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:51:44,564-Speed 1539.02 samples/sec   Loss 0.9835   LearningRate 0.000038   Epoch: 28   Global Step: 40900   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:52:11,222-Speed 1536.55 samples/sec   Loss 1.0180   LearningRate 0.000038   Epoch: 28   Global Step: 40910   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:52:37,832-Speed 1539.33 samples/sec   Loss 1.0445   LearningRate 0.000038   Epoch: 28   Global Step: 40920   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2023-02-22 16:53:03,749-Speed 1580.44 samples/sec   Loss 0.9955   LearningRate 0.000038   Epoch: 28   Global Step: 40930   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2023-02-22 16:53:29,596-Speed 1584.78 samples/sec   Loss 1.0032   LearningRate 0.000037   Epoch: 28   Global Step: 40940   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 16:53:55,438-Speed 1585.09 samples/sec   Loss 1.0334   LearningRate 0.000037   Epoch: 28   Global Step: 40950   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 16:54:21,299-Speed 1583.86 samples/sec   Loss 1.0220   LearningRate 0.000037   Epoch: 28   Global Step: 40960   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 16:54:47,133-Speed 1585.56 samples/sec   Loss 1.0317   LearningRate 0.000037   Epoch: 28   Global Step: 40970   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 16:55:12,993-Speed 1584.00 samples/sec   Loss 1.0237   LearningRate 0.000037   Epoch: 28   Global Step: 40980   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 16:55:38,886-Speed 1581.94 samples/sec   Loss 1.0397   LearningRate 0.000037   Epoch: 28   Global Step: 40990   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 16:56:05,059-Speed 1565.01 samples/sec   Loss 0.9937   LearningRate 0.000037   Epoch: 28   Global Step: 41000   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 16:56:31,003-Speed 1578.78 samples/sec   Loss 1.0091   LearningRate 0.000037   Epoch: 28   Global Step: 41010   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 16:56:56,888-Speed 1582.44 samples/sec   Loss 0.9792   LearningRate 0.000037   Epoch: 28   Global Step: 41020   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 16:57:22,766-Speed 1582.84 samples/sec   Loss 0.9742   LearningRate 0.000037   Epoch: 28   Global Step: 41030   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2023-02-22 16:57:48,952-Speed 1564.24 samples/sec   Loss 1.0144   LearningRate 0.000037   Epoch: 28   Global Step: 41040   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 16:58:14,841-Speed 1582.17 samples/sec   Loss 1.0146   LearningRate 0.000036   Epoch: 28   Global Step: 41050   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 16:58:40,726-Speed 1582.42 samples/sec   Loss 0.9685   LearningRate 0.000036   Epoch: 28   Global Step: 41060   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 16:59:06,590-Speed 1583.76 samples/sec   Loss 1.0592   LearningRate 0.000036   Epoch: 28   Global Step: 41070   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 16:59:32,862-Speed 1559.09 samples/sec   Loss 1.0099   LearningRate 0.000036   Epoch: 28   Global Step: 41080   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 16:59:59,444-Speed 1540.92 samples/sec   Loss 0.9901   LearningRate 0.000036   Epoch: 28   Global Step: 41090   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:00:26,030-Speed 1540.71 samples/sec   Loss 0.9951   LearningRate 0.000036   Epoch: 28   Global Step: 41100   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:00:52,387-Speed 1554.10 samples/sec   Loss 1.0402   LearningRate 0.000036   Epoch: 28   Global Step: 41110   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:01:18,242-Speed 1584.28 samples/sec   Loss 1.0093   LearningRate 0.000036   Epoch: 28   Global Step: 41120   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:01:44,114-Speed 1583.23 samples/sec   Loss 1.0199   LearningRate 0.000036   Epoch: 28   Global Step: 41130   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:02:09,968-Speed 1584.30 samples/sec   Loss 1.0013   LearningRate 0.000036   Epoch: 28   Global Step: 41140   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:02:35,873-Speed 1581.21 samples/sec   Loss 0.9748   LearningRate 0.000036   Epoch: 28   Global Step: 41150   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:03:01,985-Speed 1568.64 samples/sec   Loss 1.0371   LearningRate 0.000036   Epoch: 28   Global Step: 41160   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:03:27,921-Speed 1579.31 samples/sec   Loss 1.0477   LearningRate 0.000035   Epoch: 28   Global Step: 41170   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:03:53,845-Speed 1580.10 samples/sec   Loss 1.0391   LearningRate 0.000035   Epoch: 28   Global Step: 41180   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:04:19,739-Speed 1581.87 samples/sec   Loss 1.0254   LearningRate 0.000035   Epoch: 28   Global Step: 41190   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:04:45,548-Speed 1587.05 samples/sec   Loss 0.9822   LearningRate 0.000035   Epoch: 28   Global Step: 41200   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:05:22,510-Speed 1108.19 samples/sec   Loss 1.0011   LearningRate 0.000035   Epoch: 29   Global Step: 41210   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:05:48,721-Speed 1562.79 samples/sec   Loss 0.9103   LearningRate 0.000035   Epoch: 29   Global Step: 41220   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:06:14,879-Speed 1565.90 samples/sec   Loss 0.8549   LearningRate 0.000035   Epoch: 29   Global Step: 41230   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:06:40,959-Speed 1570.57 samples/sec   Loss 0.8824   LearningRate 0.000035   Epoch: 29   Global Step: 41240   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2023-02-22 17:07:06,985-Speed 1573.91 samples/sec   Loss 0.8525   LearningRate 0.000035   Epoch: 29   Global Step: 41250   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:07:33,110-Speed 1567.91 samples/sec   Loss 0.9083   LearningRate 0.000035   Epoch: 29   Global Step: 41260   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:07:59,149-Speed 1573.06 samples/sec   Loss 0.8950   LearningRate 0.000035   Epoch: 29   Global Step: 41270   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:08:25,148-Speed 1575.47 samples/sec   Loss 0.8590   LearningRate 0.000035   Epoch: 29   Global Step: 41280   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:08:51,090-Speed 1578.93 samples/sec   Loss 0.8570   LearningRate 0.000034   Epoch: 29   Global Step: 41290   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:09:17,113-Speed 1574.03 samples/sec   Loss 0.8879   LearningRate 0.000034   Epoch: 29   Global Step: 41300   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:09:43,410-Speed 1557.67 samples/sec   Loss 0.8984   LearningRate 0.000034   Epoch: 29   Global Step: 41310   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:10:09,554-Speed 1566.76 samples/sec   Loss 0.8931   LearningRate 0.000034   Epoch: 29   Global Step: 41320   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:10:35,696-Speed 1566.88 samples/sec   Loss 0.8705   LearningRate 0.000034   Epoch: 29   Global Step: 41330   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:11:01,775-Speed 1570.65 samples/sec   Loss 0.8604   LearningRate 0.000034   Epoch: 29   Global Step: 41340   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:11:27,816-Speed 1572.95 samples/sec   Loss 0.9274   LearningRate 0.000034   Epoch: 29   Global Step: 41350   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2023-02-22 17:11:53,654-Speed 1585.31 samples/sec   Loss 0.9322   LearningRate 0.000034   Epoch: 29   Global Step: 41360   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2023-02-22 17:12:19,752-Speed 1569.47 samples/sec   Loss 0.8733   LearningRate 0.000034   Epoch: 29   Global Step: 41370   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2023-02-22 17:12:46,035-Speed 1558.49 samples/sec   Loss 0.8887   LearningRate 0.000034   Epoch: 29   Global Step: 41380   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:13:12,279-Speed 1560.76 samples/sec   Loss 0.8844   LearningRate 0.000034   Epoch: 29   Global Step: 41390   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:13:38,287-Speed 1574.97 samples/sec   Loss 0.8763   LearningRate 0.000034   Epoch: 29   Global Step: 41400   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:14:04,169-Speed 1582.62 samples/sec   Loss 0.8906   LearningRate 0.000034   Epoch: 29   Global Step: 41410   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:14:30,095-Speed 1579.92 samples/sec   Loss 0.8579   LearningRate 0.000033   Epoch: 29   Global Step: 41420   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:14:56,089-Speed 1575.80 samples/sec   Loss 0.9106   LearningRate 0.000033   Epoch: 29   Global Step: 41430   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:15:22,403-Speed 1556.61 samples/sec   Loss 0.8923   LearningRate 0.000033   Epoch: 29   Global Step: 41440   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:15:48,385-Speed 1576.50 samples/sec   Loss 0.8408   LearningRate 0.000033   Epoch: 29   Global Step: 41450   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:16:14,182-Speed 1587.82 samples/sec   Loss 0.9038   LearningRate 0.000033   Epoch: 29   Global Step: 41460   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:16:40,218-Speed 1573.24 samples/sec   Loss 0.8990   LearningRate 0.000033   Epoch: 29   Global Step: 41470   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:17:06,513-Speed 1557.79 samples/sec   Loss 0.9104   LearningRate 0.000033   Epoch: 29   Global Step: 41480   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2023-02-22 17:17:32,822-Speed 1556.92 samples/sec   Loss 0.9005   LearningRate 0.000033   Epoch: 29   Global Step: 41490   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2023-02-22 17:17:59,094-Speed 1559.11 samples/sec   Loss 0.8573   LearningRate 0.000033   Epoch: 29   Global Step: 41500   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2023-02-22 17:18:25,225-Speed 1567.54 samples/sec   Loss 0.9161   LearningRate 0.000033   Epoch: 29   Global Step: 41510   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:18:51,296-Speed 1571.12 samples/sec   Loss 0.8878   LearningRate 0.000033   Epoch: 29   Global Step: 41520   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:19:17,462-Speed 1565.46 samples/sec   Loss 0.9021   LearningRate 0.000033   Epoch: 29   Global Step: 41530   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:19:43,611-Speed 1566.46 samples/sec   Loss 0.9222   LearningRate 0.000032   Epoch: 29   Global Step: 41540   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:20:09,753-Speed 1566.87 samples/sec   Loss 0.8506   LearningRate 0.000032   Epoch: 29   Global Step: 41550   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:20:35,894-Speed 1566.89 samples/sec   Loss 0.9361   LearningRate 0.000032   Epoch: 29   Global Step: 41560   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:21:02,294-Speed 1551.59 samples/sec   Loss 0.9096   LearningRate 0.000032   Epoch: 29   Global Step: 41570   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:21:28,555-Speed 1559.76 samples/sec   Loss 0.8558   LearningRate 0.000032   Epoch: 29   Global Step: 41580   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2023-02-22 17:21:54,757-Speed 1563.25 samples/sec   Loss 0.8781   LearningRate 0.000032   Epoch: 29   Global Step: 41590   Fp16 Grad Scale: 131072   Required: 6 hours
