Training: 2023-02-22 23:23:06,186-rank_id: 0
Training: 2023-02-24 16:49:24,806-Speed 1098.76 samples/sec   Loss 1.0093   LearningRate 0.000057   Epoch: 27   Global Step: 38850   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-24 16:50:02,707-Speed 1080.73 samples/sec   Loss 1.0536   LearningRate 0.000057   Epoch: 27   Global Step: 38860   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-24 16:50:39,926-Speed 1100.52 samples/sec   Loss 0.9869   LearningRate 0.000057   Epoch: 27   Global Step: 38870   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-24 16:51:17,558-Speed 1088.45 samples/sec   Loss 0.9615   LearningRate 0.000057   Epoch: 27   Global Step: 38880   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-24 16:51:55,101-Speed 1091.05 samples/sec   Loss 1.0335   LearningRate 0.000057   Epoch: 27   Global Step: 38890   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-24 16:52:32,564-Speed 1093.36 samples/sec   Loss 0.9871   LearningRate 0.000057   Epoch: 27   Global Step: 38900   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-24 16:53:09,907-Speed 1096.86 samples/sec   Loss 0.9712   LearningRate 0.000057   Epoch: 27   Global Step: 38910   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-24 16:53:47,074-Speed 1102.08 samples/sec   Loss 1.0477   LearningRate 0.000057   Epoch: 27   Global Step: 38920   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-24 16:54:24,407-Speed 1097.18 samples/sec   Loss 0.9674   LearningRate 0.000056   Epoch: 27   Global Step: 38930   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2023-02-24 16:55:01,853-Speed 1093.87 samples/sec   Loss 1.0023   LearningRate 0.000056   Epoch: 27   Global Step: 38940   Fp16 Grad Scale: 262144   Required: 12 hours
Training: 2023-02-24 16:55:39,231-Speed 1095.85 samples/sec   Loss 1.0721   LearningRate 0.000056   Epoch: 27   Global Step: 38950   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2023-02-24 16:56:16,363-Speed 1103.09 samples/sec   Loss 1.0642   LearningRate 0.000056   Epoch: 27   Global Step: 38960   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 16:56:53,498-Speed 1103.03 samples/sec   Loss 0.9843   LearningRate 0.000056   Epoch: 27   Global Step: 38970   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 16:57:30,668-Speed 1101.99 samples/sec   Loss 1.0027   LearningRate 0.000056   Epoch: 27   Global Step: 38980   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 16:58:07,783-Speed 1103.63 samples/sec   Loss 0.9311   LearningRate 0.000056   Epoch: 27   Global Step: 38990   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 16:58:44,922-Speed 1102.89 samples/sec   Loss 0.9681   LearningRate 0.000056   Epoch: 27   Global Step: 39000   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 16:59:22,099-Speed 1101.78 samples/sec   Loss 0.9812   LearningRate 0.000056   Epoch: 27   Global Step: 39010   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 16:59:59,251-Speed 1102.50 samples/sec   Loss 0.9717   LearningRate 0.000056   Epoch: 27   Global Step: 39020   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:00:36,370-Speed 1103.50 samples/sec   Loss 1.0126   LearningRate 0.000055   Epoch: 27   Global Step: 39030   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:01:13,657-Speed 1098.54 samples/sec   Loss 1.0109   LearningRate 0.000055   Epoch: 27   Global Step: 39040   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:01:51,315-Speed 1087.72 samples/sec   Loss 0.9868   LearningRate 0.000055   Epoch: 27   Global Step: 39050   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:02:29,165-Speed 1082.19 samples/sec   Loss 0.9868   LearningRate 0.000055   Epoch: 27   Global Step: 39060   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:03:06,892-Speed 1085.69 samples/sec   Loss 1.0398   LearningRate 0.000055   Epoch: 27   Global Step: 39070   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:03:44,404-Speed 1091.94 samples/sec   Loss 1.0250   LearningRate 0.000055   Epoch: 27   Global Step: 39080   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:04:21,581-Speed 1101.80 samples/sec   Loss 1.0446   LearningRate 0.000055   Epoch: 27   Global Step: 39090   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:04:58,851-Speed 1099.03 samples/sec   Loss 1.0660   LearningRate 0.000055   Epoch: 27   Global Step: 39100   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:05:36,214-Speed 1096.29 samples/sec   Loss 0.9405   LearningRate 0.000055   Epoch: 27   Global Step: 39110   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:06:13,344-Speed 1103.17 samples/sec   Loss 0.9710   LearningRate 0.000055   Epoch: 27   Global Step: 39120   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:06:50,920-Speed 1090.08 samples/sec   Loss 0.9980   LearningRate 0.000054   Epoch: 27   Global Step: 39130   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:07:28,309-Speed 1095.52 samples/sec   Loss 1.0239   LearningRate 0.000054   Epoch: 27   Global Step: 39140   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:08:05,607-Speed 1098.19 samples/sec   Loss 1.0188   LearningRate 0.000054   Epoch: 27   Global Step: 39150   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:08:43,002-Speed 1095.37 samples/sec   Loss 0.9858   LearningRate 0.000054   Epoch: 27   Global Step: 39160   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2023-02-24 17:09:20,169-Speed 1102.08 samples/sec   Loss 1.0202   LearningRate 0.000054   Epoch: 27   Global Step: 39170   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:09:57,297-Speed 1103.23 samples/sec   Loss 1.0009   LearningRate 0.000054   Epoch: 27   Global Step: 39180   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:10:34,472-Speed 1101.84 samples/sec   Loss 1.0232   LearningRate 0.000054   Epoch: 27   Global Step: 39190   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:11:11,623-Speed 1102.54 samples/sec   Loss 0.9794   LearningRate 0.000054   Epoch: 27   Global Step: 39200   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:11:48,735-Speed 1103.69 samples/sec   Loss 0.9900   LearningRate 0.000054   Epoch: 27   Global Step: 39210   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:12:25,932-Speed 1101.20 samples/sec   Loss 1.0200   LearningRate 0.000053   Epoch: 27   Global Step: 39220   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:13:03,189-Speed 1099.39 samples/sec   Loss 0.9991   LearningRate 0.000053   Epoch: 27   Global Step: 39230   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:13:40,524-Speed 1097.11 samples/sec   Loss 0.9591   LearningRate 0.000053   Epoch: 27   Global Step: 39240   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:14:18,446-Speed 1080.16 samples/sec   Loss 1.0054   LearningRate 0.000053   Epoch: 27   Global Step: 39250   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:14:55,900-Speed 1093.63 samples/sec   Loss 1.0079   LearningRate 0.000053   Epoch: 27   Global Step: 39260   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:15:33,349-Speed 1093.77 samples/sec   Loss 1.0712   LearningRate 0.000053   Epoch: 27   Global Step: 39270   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:16:10,553-Speed 1100.98 samples/sec   Loss 1.0043   LearningRate 0.000053   Epoch: 27   Global Step: 39280   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:16:47,744-Speed 1101.37 samples/sec   Loss 1.0507   LearningRate 0.000053   Epoch: 27   Global Step: 39290   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:17:24,904-Speed 1102.28 samples/sec   Loss 1.0260   LearningRate 0.000053   Epoch: 27   Global Step: 39300   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:18:02,072-Speed 1102.04 samples/sec   Loss 0.9810   LearningRate 0.000053   Epoch: 27   Global Step: 39310   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:18:39,158-Speed 1104.48 samples/sec   Loss 1.0137   LearningRate 0.000052   Epoch: 27   Global Step: 39320   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:19:16,293-Speed 1103.01 samples/sec   Loss 0.9803   LearningRate 0.000052   Epoch: 27   Global Step: 39330   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:19:53,835-Speed 1091.07 samples/sec   Loss 1.0319   LearningRate 0.000052   Epoch: 27   Global Step: 39340   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:20:31,978-Speed 1073.86 samples/sec   Loss 1.0543   LearningRate 0.000052   Epoch: 27   Global Step: 39350   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:21:09,338-Speed 1096.39 samples/sec   Loss 1.0389   LearningRate 0.000052   Epoch: 27   Global Step: 39360   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:21:46,500-Speed 1102.21 samples/sec   Loss 0.9727   LearningRate 0.000052   Epoch: 27   Global Step: 39370   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2023-02-24 17:22:23,610-Speed 1103.78 samples/sec   Loss 1.0157   LearningRate 0.000052   Epoch: 27   Global Step: 39380   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2023-02-24 17:23:00,769-Speed 1102.31 samples/sec   Loss 1.0460   LearningRate 0.000052   Epoch: 27   Global Step: 39390   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:23:37,962-Speed 1101.30 samples/sec   Loss 1.0399   LearningRate 0.000052   Epoch: 27   Global Step: 39400   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:24:15,117-Speed 1102.43 samples/sec   Loss 1.0817   LearningRate 0.000052   Epoch: 27   Global Step: 39410   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:24:52,295-Speed 1101.75 samples/sec   Loss 1.0652   LearningRate 0.000051   Epoch: 27   Global Step: 39420   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:25:29,486-Speed 1101.38 samples/sec   Loss 1.0113   LearningRate 0.000051   Epoch: 27   Global Step: 39430   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:26:06,635-Speed 1102.60 samples/sec   Loss 1.0494   LearningRate 0.000051   Epoch: 27   Global Step: 39440   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:26:43,769-Speed 1103.06 samples/sec   Loss 1.0657   LearningRate 0.000051   Epoch: 27   Global Step: 39450   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:27:21,058-Speed 1098.47 samples/sec   Loss 1.0550   LearningRate 0.000051   Epoch: 27   Global Step: 39460   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:27:58,246-Speed 1101.43 samples/sec   Loss 1.0006   LearningRate 0.000051   Epoch: 27   Global Step: 39470   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:28:35,406-Speed 1102.29 samples/sec   Loss 1.0606   LearningRate 0.000051   Epoch: 27   Global Step: 39480   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:29:12,551-Speed 1102.74 samples/sec   Loss 0.9991   LearningRate 0.000051   Epoch: 27   Global Step: 39490   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2023-02-24 17:29:49,700-Speed 1102.59 samples/sec   Loss 1.0309   LearningRate 0.000051   Epoch: 27   Global Step: 39500   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:30:27,144-Speed 1093.93 samples/sec   Loss 1.0406   LearningRate 0.000051   Epoch: 27   Global Step: 39510   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:31:05,049-Speed 1080.61 samples/sec   Loss 1.0053   LearningRate 0.000050   Epoch: 27   Global Step: 39520   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:31:43,274-Speed 1071.57 samples/sec   Loss 1.0209   LearningRate 0.000050   Epoch: 27   Global Step: 39530   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:32:21,453-Speed 1072.87 samples/sec   Loss 1.0503   LearningRate 0.000050   Epoch: 27   Global Step: 39540   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:32:59,608-Speed 1073.54 samples/sec   Loss 1.0539   LearningRate 0.000050   Epoch: 27   Global Step: 39550   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:33:37,792-Speed 1072.72 samples/sec   Loss 1.0080   LearningRate 0.000050   Epoch: 27   Global Step: 39560   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:34:15,893-Speed 1075.05 samples/sec   Loss 1.0242   LearningRate 0.000050   Epoch: 27   Global Step: 39570   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:34:53,994-Speed 1075.06 samples/sec   Loss 1.0520   LearningRate 0.000050   Epoch: 27   Global Step: 39580   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:35:32,172-Speed 1072.90 samples/sec   Loss 1.0959   LearningRate 0.000050   Epoch: 27   Global Step: 39590   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:36:10,209-Speed 1076.87 samples/sec   Loss 1.0248   LearningRate 0.000050   Epoch: 27   Global Step: 39600   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2023-02-24 17:36:47,408-Speed 1101.13 samples/sec   Loss 1.0600   LearningRate 0.000050   Epoch: 27   Global Step: 39610   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2023-02-24 17:37:24,577-Speed 1101.99 samples/sec   Loss 0.9851   LearningRate 0.000049   Epoch: 27   Global Step: 39620   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:38:01,756-Speed 1101.73 samples/sec   Loss 1.0261   LearningRate 0.000049   Epoch: 27   Global Step: 39630   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:38:38,903-Speed 1102.66 samples/sec   Loss 1.0732   LearningRate 0.000049   Epoch: 27   Global Step: 39640   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:39:16,069-Speed 1102.11 samples/sec   Loss 1.0264   LearningRate 0.000049   Epoch: 27   Global Step: 39650   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:39:53,218-Speed 1102.60 samples/sec   Loss 1.0462   LearningRate 0.000049   Epoch: 27   Global Step: 39660   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:40:30,351-Speed 1103.11 samples/sec   Loss 1.0387   LearningRate 0.000049   Epoch: 27   Global Step: 39670   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:41:07,498-Speed 1102.64 samples/sec   Loss 1.0317   LearningRate 0.000049   Epoch: 27   Global Step: 39680   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:41:44,614-Speed 1103.60 samples/sec   Loss 1.0628   LearningRate 0.000049   Epoch: 27   Global Step: 39690   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:42:21,781-Speed 1102.06 samples/sec   Loss 1.0113   LearningRate 0.000049   Epoch: 27   Global Step: 39700   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:42:58,937-Speed 1102.42 samples/sec   Loss 1.0708   LearningRate 0.000049   Epoch: 27   Global Step: 39710   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:43:36,079-Speed 1102.81 samples/sec   Loss 1.0406   LearningRate 0.000049   Epoch: 27   Global Step: 39720   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:44:13,218-Speed 1102.90 samples/sec   Loss 1.0574   LearningRate 0.000048   Epoch: 27   Global Step: 39730   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:44:50,333-Speed 1103.62 samples/sec   Loss 1.0270   LearningRate 0.000048   Epoch: 27   Global Step: 39740   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:45:27,461-Speed 1103.23 samples/sec   Loss 1.0206   LearningRate 0.000048   Epoch: 27   Global Step: 39750   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:46:04,576-Speed 1103.60 samples/sec   Loss 1.0213   LearningRate 0.000048   Epoch: 27   Global Step: 39760   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:46:41,697-Speed 1103.44 samples/sec   Loss 0.9790   LearningRate 0.000048   Epoch: 27   Global Step: 39770   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:47:18,699-Speed 1106.99 samples/sec   Loss 0.9952   LearningRate 0.000048   Epoch: 27   Global Step: 39780   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:48:08,706-Speed 819.10 samples/sec   Loss 0.9827   LearningRate 0.000048   Epoch: 28   Global Step: 39790   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:48:46,321-Speed 1088.94 samples/sec   Loss 0.8476   LearningRate 0.000048   Epoch: 28   Global Step: 39800   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:49:23,623-Speed 1098.10 samples/sec   Loss 0.8654   LearningRate 0.000048   Epoch: 28   Global Step: 39810   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:50:00,868-Speed 1099.75 samples/sec   Loss 0.8991   LearningRate 0.000048   Epoch: 28   Global Step: 39820   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2023-02-24 17:50:38,034-Speed 1102.12 samples/sec   Loss 0.8896   LearningRate 0.000047   Epoch: 28   Global Step: 39830   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:51:15,427-Speed 1095.42 samples/sec   Loss 0.9004   LearningRate 0.000047   Epoch: 28   Global Step: 39840   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:51:53,152-Speed 1085.78 samples/sec   Loss 0.8821   LearningRate 0.000047   Epoch: 28   Global Step: 39850   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:52:30,427-Speed 1098.87 samples/sec   Loss 0.8836   LearningRate 0.000047   Epoch: 28   Global Step: 39860   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:53:07,698-Speed 1099.01 samples/sec   Loss 0.8501   LearningRate 0.000047   Epoch: 28   Global Step: 39870   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2023-02-24 17:53:44,976-Speed 1098.77 samples/sec   Loss 0.8891   LearningRate 0.000047   Epoch: 28   Global Step: 39880   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 17:54:22,276-Speed 1098.16 samples/sec   Loss 0.9289   LearningRate 0.000047   Epoch: 28   Global Step: 39890   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 17:54:59,487-Speed 1100.78 samples/sec   Loss 0.8955   LearningRate 0.000047   Epoch: 28   Global Step: 39900   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 17:55:36,766-Speed 1098.75 samples/sec   Loss 0.9389   LearningRate 0.000047   Epoch: 28   Global Step: 39910   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 17:56:14,225-Speed 1093.50 samples/sec   Loss 0.9228   LearningRate 0.000047   Epoch: 28   Global Step: 39920   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 17:56:51,439-Speed 1100.68 samples/sec   Loss 0.8528   LearningRate 0.000047   Epoch: 28   Global Step: 39930   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 17:57:28,721-Speed 1098.67 samples/sec   Loss 0.8807   LearningRate 0.000046   Epoch: 28   Global Step: 39940   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 17:58:05,890-Speed 1102.01 samples/sec   Loss 0.8449   LearningRate 0.000046   Epoch: 28   Global Step: 39950   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 17:58:43,151-Speed 1099.29 samples/sec   Loss 0.8803   LearningRate 0.000046   Epoch: 28   Global Step: 39960   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 17:59:20,382-Speed 1100.17 samples/sec   Loss 0.9386   LearningRate 0.000046   Epoch: 28   Global Step: 39970   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 17:59:57,905-Speed 1091.64 samples/sec   Loss 0.8610   LearningRate 0.000046   Epoch: 28   Global Step: 39980   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:00:35,448-Speed 1091.04 samples/sec   Loss 0.9169   LearningRate 0.000046   Epoch: 28   Global Step: 39990   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:01:12,873-Speed 1094.46 samples/sec   Loss 0.8855   LearningRate 0.000046   Epoch: 28   Global Step: 40000   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:04:12,080-Speed 228.56 samples/sec   Loss 0.8813   LearningRate 0.000046   Epoch: 28   Global Step: 40010   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:04:49,425-Speed 1096.82 samples/sec   Loss 0.8888   LearningRate 0.000046   Epoch: 28   Global Step: 40020   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:05:26,828-Speed 1095.11 samples/sec   Loss 0.9500   LearningRate 0.000046   Epoch: 28   Global Step: 40030   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2023-02-24 18:06:04,143-Speed 1097.72 samples/sec   Loss 0.9389   LearningRate 0.000045   Epoch: 28   Global Step: 40040   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2023-02-24 18:06:41,543-Speed 1095.20 samples/sec   Loss 0.8777   LearningRate 0.000045   Epoch: 28   Global Step: 40050   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:07:19,230-Speed 1086.87 samples/sec   Loss 0.8584   LearningRate 0.000045   Epoch: 28   Global Step: 40060   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:07:56,650-Speed 1094.60 samples/sec   Loss 0.9104   LearningRate 0.000045   Epoch: 28   Global Step: 40070   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:08:33,990-Speed 1096.97 samples/sec   Loss 0.9101   LearningRate 0.000045   Epoch: 28   Global Step: 40080   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:09:11,336-Speed 1096.80 samples/sec   Loss 0.9507   LearningRate 0.000045   Epoch: 28   Global Step: 40090   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:09:48,619-Speed 1098.63 samples/sec   Loss 0.9374   LearningRate 0.000045   Epoch: 28   Global Step: 40100   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:10:26,188-Speed 1090.30 samples/sec   Loss 0.8916   LearningRate 0.000045   Epoch: 28   Global Step: 40110   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:11:03,767-Speed 1089.99 samples/sec   Loss 0.8746   LearningRate 0.000045   Epoch: 28   Global Step: 40120   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:11:41,017-Speed 1099.59 samples/sec   Loss 0.8887   LearningRate 0.000045   Epoch: 28   Global Step: 40130   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:12:18,198-Speed 1101.67 samples/sec   Loss 0.8960   LearningRate 0.000045   Epoch: 28   Global Step: 40140   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:12:55,544-Speed 1096.80 samples/sec   Loss 0.9320   LearningRate 0.000044   Epoch: 28   Global Step: 40150   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:13:33,368-Speed 1082.93 samples/sec   Loss 0.8489   LearningRate 0.000044   Epoch: 28   Global Step: 40160   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:14:10,756-Speed 1095.54 samples/sec   Loss 0.9544   LearningRate 0.000044   Epoch: 28   Global Step: 40170   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:14:48,256-Speed 1092.28 samples/sec   Loss 0.9149   LearningRate 0.000044   Epoch: 28   Global Step: 40180   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:15:25,620-Speed 1096.27 samples/sec   Loss 0.8951   LearningRate 0.000044   Epoch: 28   Global Step: 40190   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:16:02,918-Speed 1098.21 samples/sec   Loss 0.8556   LearningRate 0.000044   Epoch: 28   Global Step: 40200   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:16:40,122-Speed 1100.96 samples/sec   Loss 0.9336   LearningRate 0.000044   Epoch: 28   Global Step: 40210   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:17:17,482-Speed 1096.38 samples/sec   Loss 0.9520   LearningRate 0.000044   Epoch: 28   Global Step: 40220   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:17:54,910-Speed 1094.40 samples/sec   Loss 0.9605   LearningRate 0.000044   Epoch: 28   Global Step: 40230   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:18:32,515-Speed 1089.25 samples/sec   Loss 0.9060   LearningRate 0.000044   Epoch: 28   Global Step: 40240   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:19:09,888-Speed 1096.00 samples/sec   Loss 0.8545   LearningRate 0.000044   Epoch: 28   Global Step: 40250   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2023-02-24 18:19:47,430-Speed 1091.05 samples/sec   Loss 0.8905   LearningRate 0.000043   Epoch: 28   Global Step: 40260   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2023-02-24 18:20:24,733-Speed 1098.07 samples/sec   Loss 0.9039   LearningRate 0.000043   Epoch: 28   Global Step: 40270   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:21:02,141-Speed 1094.96 samples/sec   Loss 0.8824   LearningRate 0.000043   Epoch: 28   Global Step: 40280   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2023-02-24 18:21:39,673-Speed 1091.37 samples/sec   Loss 0.9199   LearningRate 0.000043   Epoch: 28   Global Step: 40290   Fp16 Grad Scale: 131072   Required: 10 hours
