Training: 2023-02-25 04:24:02,079-rank_id: 0
Training: 2023-02-27 12:27:13,884-Speed 819.39 samples/sec   Loss 0.4325   LearningRate 0.000052   Epoch: 27   Global Step: 39320   Fp16 Grad Scale: 262144   Required: 15 hours
Training: 2023-02-27 12:28:04,728-Speed 805.62 samples/sec   Loss 0.4134   LearningRate 0.000052   Epoch: 27   Global Step: 39330   Fp16 Grad Scale: 262144   Required: 15 hours
Training: 2023-02-27 12:28:54,925-Speed 816.00 samples/sec   Loss 0.4284   LearningRate 0.000052   Epoch: 27   Global Step: 39340   Fp16 Grad Scale: 262144   Required: 15 hours
Training: 2023-02-27 12:29:45,210-Speed 814.56 samples/sec   Loss 0.4506   LearningRate 0.000052   Epoch: 27   Global Step: 39350   Fp16 Grad Scale: 262144   Required: 15 hours
Training: 2023-02-27 12:30:35,472-Speed 814.94 samples/sec   Loss 0.4262   LearningRate 0.000052   Epoch: 27   Global Step: 39360   Fp16 Grad Scale: 262144   Required: 15 hours
Training: 2023-02-27 12:31:26,035-Speed 810.08 samples/sec   Loss 0.4040   LearningRate 0.000052   Epoch: 27   Global Step: 39370   Fp16 Grad Scale: 262144   Required: 15 hours
Training: 2023-02-27 12:32:15,930-Speed 820.95 samples/sec   Loss 0.4322   LearningRate 0.000052   Epoch: 27   Global Step: 39380   Fp16 Grad Scale: 262144   Required: 15 hours
Training: 2023-02-27 12:33:06,010-Speed 817.89 samples/sec   Loss 0.4688   LearningRate 0.000052   Epoch: 27   Global Step: 39390   Fp16 Grad Scale: 524288   Required: 15 hours
Training: 2023-02-27 12:33:56,184-Speed 816.38 samples/sec   Loss 0.4446   LearningRate 0.000052   Epoch: 27   Global Step: 39400   Fp16 Grad Scale: 131072   Required: 15 hours
Training: 2023-02-27 12:34:46,322-Speed 816.97 samples/sec   Loss 0.4832   LearningRate 0.000052   Epoch: 27   Global Step: 39410   Fp16 Grad Scale: 131072   Required: 15 hours
Training: 2023-02-27 12:35:36,374-Speed 818.35 samples/sec   Loss 0.4444   LearningRate 0.000051   Epoch: 27   Global Step: 39420   Fp16 Grad Scale: 131072   Required: 15 hours
Training: 2023-02-27 12:36:26,407-Speed 818.68 samples/sec   Loss 0.4348   LearningRate 0.000051   Epoch: 27   Global Step: 39430   Fp16 Grad Scale: 131072   Required: 15 hours
Training: 2023-02-27 12:37:16,611-Speed 815.89 samples/sec   Loss 0.4418   LearningRate 0.000051   Epoch: 27   Global Step: 39440   Fp16 Grad Scale: 131072   Required: 15 hours
Training: 2023-02-27 12:38:07,034-Speed 812.34 samples/sec   Loss 0.4725   LearningRate 0.000051   Epoch: 27   Global Step: 39450   Fp16 Grad Scale: 131072   Required: 15 hours
Training: 2023-02-27 12:38:57,849-Speed 806.08 samples/sec   Loss 0.4488   LearningRate 0.000051   Epoch: 27   Global Step: 39460   Fp16 Grad Scale: 131072   Required: 15 hours
Training: 2023-02-27 12:39:48,622-Speed 806.74 samples/sec   Loss 0.4313   LearningRate 0.000051   Epoch: 27   Global Step: 39470   Fp16 Grad Scale: 131072   Required: 15 hours
Training: 2023-02-27 12:40:38,602-Speed 819.53 samples/sec   Loss 0.4532   LearningRate 0.000051   Epoch: 27   Global Step: 39480   Fp16 Grad Scale: 131072   Required: 15 hours
Training: 2023-02-27 12:41:29,439-Speed 805.72 samples/sec   Loss 0.4180   LearningRate 0.000051   Epoch: 27   Global Step: 39490   Fp16 Grad Scale: 131072   Required: 15 hours
Training: 2023-02-27 12:42:20,046-Speed 809.40 samples/sec   Loss 0.4409   LearningRate 0.000051   Epoch: 27   Global Step: 39500   Fp16 Grad Scale: 262144   Required: 15 hours
Training: 2023-02-27 12:43:10,462-Speed 812.45 samples/sec   Loss 0.4633   LearningRate 0.000051   Epoch: 27   Global Step: 39510   Fp16 Grad Scale: 262144   Required: 15 hours
Training: 2023-02-27 12:44:00,553-Speed 817.72 samples/sec   Loss 0.4114   LearningRate 0.000050   Epoch: 27   Global Step: 39520   Fp16 Grad Scale: 262144   Required: 15 hours
Training: 2023-02-27 12:44:50,841-Speed 814.53 samples/sec   Loss 0.4425   LearningRate 0.000050   Epoch: 27   Global Step: 39530   Fp16 Grad Scale: 262144   Required: 15 hours
Training: 2023-02-27 12:45:41,171-Speed 813.83 samples/sec   Loss 0.4718   LearningRate 0.000050   Epoch: 27   Global Step: 39540   Fp16 Grad Scale: 262144   Required: 15 hours
Training: 2023-02-27 12:46:31,561-Speed 812.88 samples/sec   Loss 0.4707   LearningRate 0.000050   Epoch: 27   Global Step: 39550   Fp16 Grad Scale: 262144   Required: 15 hours
Training: 2023-02-27 12:47:21,634-Speed 818.02 samples/sec   Loss 0.4231   LearningRate 0.000050   Epoch: 27   Global Step: 39560   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 12:48:11,710-Speed 817.97 samples/sec   Loss 0.4236   LearningRate 0.000050   Epoch: 27   Global Step: 39570   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 12:49:01,723-Speed 819.00 samples/sec   Loss 0.4582   LearningRate 0.000050   Epoch: 27   Global Step: 39580   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 12:49:51,719-Speed 819.27 samples/sec   Loss 0.4704   LearningRate 0.000050   Epoch: 27   Global Step: 39590   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 12:50:42,223-Speed 811.05 samples/sec   Loss 0.4408   LearningRate 0.000050   Epoch: 27   Global Step: 39600   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 12:51:33,052-Speed 805.85 samples/sec   Loss 0.4143   LearningRate 0.000050   Epoch: 27   Global Step: 39610   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 12:52:23,302-Speed 815.13 samples/sec   Loss 0.4117   LearningRate 0.000049   Epoch: 27   Global Step: 39620   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 12:53:13,266-Speed 819.80 samples/sec   Loss 0.4108   LearningRate 0.000049   Epoch: 27   Global Step: 39630   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 12:54:03,261-Speed 819.29 samples/sec   Loss 0.4640   LearningRate 0.000049   Epoch: 27   Global Step: 39640   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 12:54:53,187-Speed 820.44 samples/sec   Loss 0.4401   LearningRate 0.000049   Epoch: 27   Global Step: 39650   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 12:55:43,261-Speed 818.00 samples/sec   Loss 0.4699   LearningRate 0.000049   Epoch: 27   Global Step: 39660   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 12:56:33,220-Speed 819.87 samples/sec   Loss 0.4403   LearningRate 0.000049   Epoch: 27   Global Step: 39670   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 12:57:23,206-Speed 819.45 samples/sec   Loss 0.4291   LearningRate 0.000049   Epoch: 27   Global Step: 39680   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 12:58:13,511-Speed 814.24 samples/sec   Loss 0.4627   LearningRate 0.000049   Epoch: 27   Global Step: 39690   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 12:59:04,130-Speed 809.20 samples/sec   Loss 0.4144   LearningRate 0.000049   Epoch: 27   Global Step: 39700   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 12:59:54,179-Speed 818.40 samples/sec   Loss 0.4837   LearningRate 0.000049   Epoch: 27   Global Step: 39710   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 13:00:44,418-Speed 815.31 samples/sec   Loss 0.4431   LearningRate 0.000049   Epoch: 27   Global Step: 39720   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 13:01:34,355-Speed 820.26 samples/sec   Loss 0.4437   LearningRate 0.000048   Epoch: 27   Global Step: 39730   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:02:24,270-Speed 820.60 samples/sec   Loss 0.4229   LearningRate 0.000048   Epoch: 27   Global Step: 39740   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:03:14,258-Speed 819.41 samples/sec   Loss 0.4401   LearningRate 0.000048   Epoch: 27   Global Step: 39750   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:04:04,158-Speed 820.85 samples/sec   Loss 0.4130   LearningRate 0.000048   Epoch: 27   Global Step: 39760   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:04:54,096-Speed 820.22 samples/sec   Loss 0.4046   LearningRate 0.000048   Epoch: 27   Global Step: 39770   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:05:44,282-Speed 816.18 samples/sec   Loss 0.4157   LearningRate 0.000048   Epoch: 27   Global Step: 39780   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:06:52,296-Speed 602.24 samples/sec   Loss 0.4239   LearningRate 0.000048   Epoch: 28   Global Step: 39790   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:07:42,755-Speed 811.75 samples/sec   Loss 0.3475   LearningRate 0.000048   Epoch: 28   Global Step: 39800   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:08:33,162-Speed 812.60 samples/sec   Loss 0.3849   LearningRate 0.000048   Epoch: 28   Global Step: 39810   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:09:23,506-Speed 813.62 samples/sec   Loss 0.3900   LearningRate 0.000048   Epoch: 28   Global Step: 39820   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:10:13,911-Speed 812.64 samples/sec   Loss 0.3865   LearningRate 0.000047   Epoch: 28   Global Step: 39830   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 13:11:03,829-Speed 820.55 samples/sec   Loss 0.3777   LearningRate 0.000047   Epoch: 28   Global Step: 39840   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 13:11:54,052-Speed 815.58 samples/sec   Loss 0.3554   LearningRate 0.000047   Epoch: 28   Global Step: 39850   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 13:12:44,256-Speed 815.89 samples/sec   Loss 0.3511   LearningRate 0.000047   Epoch: 28   Global Step: 39860   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 13:13:34,475-Speed 815.64 samples/sec   Loss 0.3500   LearningRate 0.000047   Epoch: 28   Global Step: 39870   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 13:14:24,456-Speed 819.53 samples/sec   Loss 0.3756   LearningRate 0.000047   Epoch: 28   Global Step: 39880   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 13:15:14,637-Speed 816.26 samples/sec   Loss 0.3784   LearningRate 0.000047   Epoch: 28   Global Step: 39890   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:16:04,661-Speed 818.81 samples/sec   Loss 0.3676   LearningRate 0.000047   Epoch: 28   Global Step: 39900   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:16:54,976-Speed 814.08 samples/sec   Loss 0.3745   LearningRate 0.000047   Epoch: 28   Global Step: 39910   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:17:45,124-Speed 816.80 samples/sec   Loss 0.4113   LearningRate 0.000047   Epoch: 28   Global Step: 39920   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:18:35,573-Speed 811.93 samples/sec   Loss 0.3398   LearningRate 0.000047   Epoch: 28   Global Step: 39930   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:19:26,310-Speed 807.31 samples/sec   Loss 0.3692   LearningRate 0.000046   Epoch: 28   Global Step: 39940   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:20:17,169-Speed 805.36 samples/sec   Loss 0.3316   LearningRate 0.000046   Epoch: 28   Global Step: 39950   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:21:08,033-Speed 805.31 samples/sec   Loss 0.3461   LearningRate 0.000046   Epoch: 28   Global Step: 39960   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:21:58,897-Speed 805.29 samples/sec   Loss 0.4067   LearningRate 0.000046   Epoch: 28   Global Step: 39970   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:22:49,675-Speed 806.66 samples/sec   Loss 0.3608   LearningRate 0.000046   Epoch: 28   Global Step: 39980   Fp16 Grad Scale: 65536   Required: 14 hours
Training: 2023-02-27 13:23:40,509-Speed 805.77 samples/sec   Loss 0.3985   LearningRate 0.000046   Epoch: 28   Global Step: 39990   Fp16 Grad Scale: 65536   Required: 14 hours
Training: 2023-02-27 13:24:31,389-Speed 805.04 samples/sec   Loss 0.3636   LearningRate 0.000046   Epoch: 28   Global Step: 40000   Fp16 Grad Scale: 65536   Required: 14 hours
Training: 2023-02-27 13:28:41,059-Speed 164.06 samples/sec   Loss 0.3397   LearningRate 0.000046   Epoch: 28   Global Step: 40010   Fp16 Grad Scale: 65536   Required: 14 hours
Training: 2023-02-27 13:29:31,752-Speed 808.01 samples/sec   Loss 0.3576   LearningRate 0.000046   Epoch: 28   Global Step: 40020   Fp16 Grad Scale: 65536   Required: 14 hours
Training: 2023-02-27 13:30:21,801-Speed 818.40 samples/sec   Loss 0.4037   LearningRate 0.000046   Epoch: 28   Global Step: 40030   Fp16 Grad Scale: 65536   Required: 14 hours
Training: 2023-02-27 13:31:11,760-Speed 819.89 samples/sec   Loss 0.4050   LearningRate 0.000045   Epoch: 28   Global Step: 40040   Fp16 Grad Scale: 65536   Required: 14 hours
Training: 2023-02-27 13:32:01,700-Speed 820.20 samples/sec   Loss 0.3706   LearningRate 0.000045   Epoch: 28   Global Step: 40050   Fp16 Grad Scale: 65536   Required: 14 hours
Training: 2023-02-27 13:32:52,006-Speed 814.22 samples/sec   Loss 0.3218   LearningRate 0.000045   Epoch: 28   Global Step: 40060   Fp16 Grad Scale: 65536   Required: 14 hours
Training: 2023-02-27 13:33:42,395-Speed 812.89 samples/sec   Loss 0.3894   LearningRate 0.000045   Epoch: 28   Global Step: 40070   Fp16 Grad Scale: 65536   Required: 14 hours
Training: 2023-02-27 13:34:32,529-Speed 817.01 samples/sec   Loss 0.3912   LearningRate 0.000045   Epoch: 28   Global Step: 40080   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:35:22,738-Speed 815.81 samples/sec   Loss 0.4043   LearningRate 0.000045   Epoch: 28   Global Step: 40090   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:36:12,835-Speed 817.62 samples/sec   Loss 0.3855   LearningRate 0.000045   Epoch: 28   Global Step: 40100   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:37:02,910-Speed 817.98 samples/sec   Loss 0.3724   LearningRate 0.000045   Epoch: 28   Global Step: 40110   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:37:52,984-Speed 818.02 samples/sec   Loss 0.3679   LearningRate 0.000045   Epoch: 28   Global Step: 40120   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:38:43,263-Speed 814.67 samples/sec   Loss 0.3701   LearningRate 0.000045   Epoch: 28   Global Step: 40130   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:39:33,659-Speed 812.77 samples/sec   Loss 0.3692   LearningRate 0.000045   Epoch: 28   Global Step: 40140   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:40:23,646-Speed 819.43 samples/sec   Loss 0.4057   LearningRate 0.000044   Epoch: 28   Global Step: 40150   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:41:13,905-Speed 814.98 samples/sec   Loss 0.3369   LearningRate 0.000044   Epoch: 28   Global Step: 40160   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:42:04,161-Speed 815.03 samples/sec   Loss 0.4264   LearningRate 0.000044   Epoch: 28   Global Step: 40170   Fp16 Grad Scale: 131072   Required: 14 hours
Training: 2023-02-27 13:42:54,191-Speed 818.73 samples/sec   Loss 0.3856   LearningRate 0.000044   Epoch: 28   Global Step: 40180   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 13:43:44,289-Speed 817.60 samples/sec   Loss 0.3751   LearningRate 0.000044   Epoch: 28   Global Step: 40190   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 13:44:34,162-Speed 821.29 samples/sec   Loss 0.3400   LearningRate 0.000044   Epoch: 28   Global Step: 40200   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 13:45:24,184-Speed 818.86 samples/sec   Loss 0.3854   LearningRate 0.000044   Epoch: 28   Global Step: 40210   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 13:46:14,271-Speed 817.77 samples/sec   Loss 0.4138   LearningRate 0.000044   Epoch: 28   Global Step: 40220   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 13:47:04,409-Speed 816.97 samples/sec   Loss 0.4249   LearningRate 0.000044   Epoch: 28   Global Step: 40230   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 13:47:54,746-Speed 813.72 samples/sec   Loss 0.3753   LearningRate 0.000044   Epoch: 28   Global Step: 40240   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 13:48:45,159-Speed 812.51 samples/sec   Loss 0.3385   LearningRate 0.000044   Epoch: 28   Global Step: 40250   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 13:49:35,617-Speed 811.78 samples/sec   Loss 0.3702   LearningRate 0.000043   Epoch: 28   Global Step: 40260   Fp16 Grad Scale: 262144   Required: 14 hours
Training: 2023-02-27 13:50:26,043-Speed 812.29 samples/sec   Loss 0.3465   LearningRate 0.000043   Epoch: 28   Global Step: 40270   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 13:51:16,388-Speed 813.60 samples/sec   Loss 0.3641   LearningRate 0.000043   Epoch: 28   Global Step: 40280   Fp16 Grad Scale: 524288   Required: 13 hours
Training: 2023-02-27 13:52:06,598-Speed 815.79 samples/sec   Loss 0.3925   LearningRate 0.000043   Epoch: 28   Global Step: 40290   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 13:52:56,772-Speed 816.36 samples/sec   Loss 0.3491   LearningRate 0.000043   Epoch: 28   Global Step: 40300   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 13:53:46,849-Speed 817.96 samples/sec   Loss 0.3705   LearningRate 0.000043   Epoch: 28   Global Step: 40310   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 13:54:36,855-Speed 819.12 samples/sec   Loss 0.3725   LearningRate 0.000043   Epoch: 28   Global Step: 40320   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 13:55:26,844-Speed 819.38 samples/sec   Loss 0.3774   LearningRate 0.000043   Epoch: 28   Global Step: 40330   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 13:56:17,023-Speed 816.29 samples/sec   Loss 0.4016   LearningRate 0.000043   Epoch: 28   Global Step: 40340   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 13:57:07,387-Speed 813.29 samples/sec   Loss 0.4249   LearningRate 0.000043   Epoch: 28   Global Step: 40350   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 13:57:57,333-Speed 820.10 samples/sec   Loss 0.3874   LearningRate 0.000043   Epoch: 28   Global Step: 40360   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 13:58:48,164-Speed 805.82 samples/sec   Loss 0.3861   LearningRate 0.000042   Epoch: 28   Global Step: 40370   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 13:59:38,696-Speed 810.58 samples/sec   Loss 0.4036   LearningRate 0.000042   Epoch: 28   Global Step: 40380   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:00:29,025-Speed 813.87 samples/sec   Loss 0.4012   LearningRate 0.000042   Epoch: 28   Global Step: 40390   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:01:19,207-Speed 816.23 samples/sec   Loss 0.4019   LearningRate 0.000042   Epoch: 28   Global Step: 40400   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:02:09,220-Speed 819.01 samples/sec   Loss 0.3957   LearningRate 0.000042   Epoch: 28   Global Step: 40410   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:02:59,183-Speed 819.82 samples/sec   Loss 0.3945   LearningRate 0.000042   Epoch: 28   Global Step: 40420   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:03:49,730-Speed 810.34 samples/sec   Loss 0.3681   LearningRate 0.000042   Epoch: 28   Global Step: 40430   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:04:39,782-Speed 818.36 samples/sec   Loss 0.3918   LearningRate 0.000042   Epoch: 28   Global Step: 40440   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:05:30,036-Speed 815.06 samples/sec   Loss 0.3940   LearningRate 0.000042   Epoch: 28   Global Step: 40450   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:06:20,402-Speed 813.26 samples/sec   Loss 0.3727   LearningRate 0.000042   Epoch: 28   Global Step: 40460   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:07:10,773-Speed 813.19 samples/sec   Loss 0.4089   LearningRate 0.000042   Epoch: 28   Global Step: 40470   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:08:01,032-Speed 814.98 samples/sec   Loss 0.3619   LearningRate 0.000041   Epoch: 28   Global Step: 40480   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:08:51,255-Speed 815.58 samples/sec   Loss 0.3746   LearningRate 0.000041   Epoch: 28   Global Step: 40490   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:09:41,437-Speed 816.25 samples/sec   Loss 0.3995   LearningRate 0.000041   Epoch: 28   Global Step: 40500   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:10:31,650-Speed 815.74 samples/sec   Loss 0.3835   LearningRate 0.000041   Epoch: 28   Global Step: 40510   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:11:21,654-Speed 819.14 samples/sec   Loss 0.4112   LearningRate 0.000041   Epoch: 28   Global Step: 40520   Fp16 Grad Scale: 524288   Required: 13 hours
Training: 2023-02-27 14:12:11,614-Speed 819.87 samples/sec   Loss 0.3753   LearningRate 0.000041   Epoch: 28   Global Step: 40530   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:13:01,544-Speed 820.35 samples/sec   Loss 0.3902   LearningRate 0.000041   Epoch: 28   Global Step: 40540   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:13:51,524-Speed 819.54 samples/sec   Loss 0.3551   LearningRate 0.000041   Epoch: 28   Global Step: 40550   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:14:41,749-Speed 815.55 samples/sec   Loss 0.3519   LearningRate 0.000041   Epoch: 28   Global Step: 40560   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:15:31,955-Speed 815.85 samples/sec   Loss 0.3711   LearningRate 0.000041   Epoch: 28   Global Step: 40570   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:16:22,602-Speed 808.75 samples/sec   Loss 0.3419   LearningRate 0.000041   Epoch: 28   Global Step: 40580   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:17:13,034-Speed 812.20 samples/sec   Loss 0.3983   LearningRate 0.000040   Epoch: 28   Global Step: 40590   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:18:03,097-Speed 818.18 samples/sec   Loss 0.3657   LearningRate 0.000040   Epoch: 28   Global Step: 40600   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:18:53,493-Speed 812.77 samples/sec   Loss 0.4194   LearningRate 0.000040   Epoch: 28   Global Step: 40610   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:19:43,684-Speed 816.10 samples/sec   Loss 0.4032   LearningRate 0.000040   Epoch: 28   Global Step: 40620   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:20:33,652-Speed 819.74 samples/sec   Loss 0.3826   LearningRate 0.000040   Epoch: 28   Global Step: 40630   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:21:23,642-Speed 819.38 samples/sec   Loss 0.3930   LearningRate 0.000040   Epoch: 28   Global Step: 40640   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:22:14,253-Speed 809.31 samples/sec   Loss 0.3882   LearningRate 0.000040   Epoch: 28   Global Step: 40650   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:23:04,799-Speed 810.37 samples/sec   Loss 0.3850   LearningRate 0.000040   Epoch: 28   Global Step: 40660   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:23:54,864-Speed 818.15 samples/sec   Loss 0.3552   LearningRate 0.000040   Epoch: 28   Global Step: 40670   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:24:44,912-Speed 818.41 samples/sec   Loss 0.3738   LearningRate 0.000040   Epoch: 28   Global Step: 40680   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:25:34,926-Speed 818.99 samples/sec   Loss 0.3978   LearningRate 0.000040   Epoch: 28   Global Step: 40690   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:26:24,954-Speed 818.76 samples/sec   Loss 0.4019   LearningRate 0.000039   Epoch: 28   Global Step: 40700   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:27:15,158-Speed 815.87 samples/sec   Loss 0.3501   LearningRate 0.000039   Epoch: 28   Global Step: 40710   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:28:05,216-Speed 818.26 samples/sec   Loss 0.3972   LearningRate 0.000039   Epoch: 28   Global Step: 40720   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:28:55,156-Speed 820.19 samples/sec   Loss 0.4378   LearningRate 0.000039   Epoch: 28   Global Step: 40730   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:29:45,301-Speed 816.85 samples/sec   Loss 0.3518   LearningRate 0.000039   Epoch: 28   Global Step: 40740   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:30:35,324-Speed 818.83 samples/sec   Loss 0.3602   LearningRate 0.000039   Epoch: 28   Global Step: 40750   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:31:25,284-Speed 819.88 samples/sec   Loss 0.3867   LearningRate 0.000039   Epoch: 28   Global Step: 40760   Fp16 Grad Scale: 262144   Required: 13 hours
Training: 2023-02-27 14:32:15,292-Speed 819.07 samples/sec   Loss 0.3887   LearningRate 0.000039   Epoch: 28   Global Step: 40770   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2023-02-27 14:33:05,265-Speed 819.66 samples/sec   Loss 0.3905   LearningRate 0.000039   Epoch: 28   Global Step: 40780   Fp16 Grad Scale: 131072   Required: 13 hours
